target_pnc,target_name,all-associations,count-per-association
Selfie-Merkel,Angela Merkel,flüchtlingskrise,2
Selfie-Merkel,Angela Merkel,kanzlerin,2
Selfie-Merkel,Angela Merkel,cdu,2
Selfie-Merkel,Angela Merkel,bundeskanzlerin,2
Selfie-Merkel,Angela Merkel,ehemalige bundeskanzlerin,2
Selfie-Merkel,Angela Merkel,selfie mit flüchtling,2
Selfie-Merkel,Angela Merkel,medienpräsenz,2
Selfie-Merkel,Angela Merkel,raute,2
Selfie-Merkel,Angela Merkel,politikerin,1
Selfie-Merkel,Angela Merkel,sauna,1
Selfie-Merkel,Angela Merkel,immigration,1
Selfie-Merkel,Angela Merkel,"der spitzname ""selfie-merkel"" könnte auf eine zugängliche und volksnahe seite von angela merkel hinweisen die durch ihre bereitschaft selfies mit menschen zu machen symbolisiert wird",1
Selfie-Merkel,Angela Merkel,geber,1
Selfie-Merkel,Angela Merkel,tolerant,1
Selfie-Merkel,Angela Merkel,freundlich,1
Selfie-Merkel,Angela Merkel,flüchtlingswelle 2015,1
Selfie-Merkel,Angela Merkel,volksnähe,1
Selfie-Merkel,Angela Merkel,selbstironie,1
Selfie-Merkel,Angela Merkel,flüchtlingswelle,1
Selfie-Merkel,Angela Merkel,mutti,1
Selfie-Merkel,Angela Merkel,2015,1
Selfie-Merkel,Angela Merkel,zufälliges selfie,1
Selfie-Merkel,Angela Merkel,flüchtlinge,1
Selfie-Merkel,Angela Merkel,unkonventionell,1
Selfie-Merkel,Angela Merkel,volksnah,1
Selfie-Merkel,Angela Merkel,politisch erfahren,1
Selfie-Merkel,Angela Merkel,syrien,1
Selfie-Merkel,Angela Merkel,migranten,1
Selfie-Merkel,Angela Merkel,flüchtligsheimbesuch,1
Selfie-Merkel,Angela Merkel,anas modamani,1
Selfie-Merkel,Angela Merkel,flüchtlingspolitik,1
Selfie-Merkel,Angela Merkel,flüchtlingsheim,1
Smartie-Spahn,Jens Spahn,gesundheit,1
Smartie-Spahn,Jens Spahn,corona,1
Smartie-Spahn,Jens Spahn,immobilien,1
Smartie-Spahn,Jens Spahn,überheblich,1
Smartie-Spahn,Jens Spahn,mist labernd,1
Smartie-Spahn,Jens Spahn,nervig,1
Smartie-Spahn,Jens Spahn,ehemaliger bundesgesundheitsminister,1
Smartie-Spahn,Jens Spahn,"gegner der ""pille danach""",1
Smartie-Spahn,Jens Spahn,einwanderungskritiker,1
Spaß-Guido,Guido Westerwelle,fdp,3
Spaß-Guido,Guido Westerwelle,liberal,2
Spaß-Guido,Guido Westerwelle,öffentliches image,1
Spaß-Guido,Guido Westerwelle,politische kommunikation,1
Spaß-Guido,Guido Westerwelle,charismatisch,1
Spaß-Guido,Guido Westerwelle,ulkig,1
Spaß-Guido,Guido Westerwelle,direkt,1
Spaß-Guido,Guido Westerwelle,'römische dekadenz',1
Spaß-Guido,Guido Westerwelle,neoliberal,1
Spaß-Guido,Guido Westerwelle,braungebrannte haut,1
Spaß-Guido,Guido Westerwelle,guidomobil,1
Spaß-Guido,Guido Westerwelle,fdp-politiker,1
Spaß-Guido,Guido Westerwelle,wahlkampf,1
Spaß-Guido,Guido Westerwelle,guido-mobil,1
Spaß-Guido,Guido Westerwelle,18 prozent für fdp,1
Spaß-Guido,Guido Westerwelle,ehemaliger fdp-politiker,1
Spaß-Guido,Guido Westerwelle,ex-außenminister,1
Spaß-Guido,Guido Westerwelle,projekt 18,1
Spaß-Guido,Guido Westerwelle,ex-vizekanzler,1
Spaß-Guido,Guido Westerwelle,schwul,1
Spaß-Guido,Guido Westerwelle,bereits gestorben,1
Spaß-Guido,Guido Westerwelle,fallschirmspringer,1
Spaß-Guido,Guido Westerwelle,ehemaliger fdp-vorsitzende,1
Spaß-Guido,Guido Westerwelle,viel zu früh verstorben,1
Spaß-Guido,Guido Westerwelle,"""guidomobil' zum wahlkampf was fdp den titel spaßpartei einbrachte",1
Spenden-Schäuble,Wolfgang Schäuble,rollstuhl,4
Spenden-Schäuble,Wolfgang Schäuble,korrupt,2
Spenden-Schäuble,Wolfgang Schäuble,parteispenden,2
Spenden-Schäuble,Wolfgang Schäuble,attentat,2
Spenden-Schäuble,Wolfgang Schäuble,starke verbindungen zur lobby,1
Spenden-Schäuble,Wolfgang Schäuble,cdu-politiker,1
Spenden-Schäuble,Wolfgang Schäuble,spendenaffäre,1
Spenden-Schäuble,Wolfgang Schäuble,geldpolitik,1
Spenden-Schäuble,Wolfgang Schäuble,verstorben,1
Spenden-Schäuble,Wolfgang Schäuble,cdu,1
Spenden-Schäuble,Wolfgang Schäuble,geld,1
Spenden-Schäuble,Wolfgang Schäuble,prozess,1
Spenden-Schäuble,Wolfgang Schäuble,kohl,1
Spenden-Schäuble,Wolfgang Schäuble,schwarze null,1
Spenden-Schäuble,Wolfgang Schäuble,schwaben,1
Spenden-Schäuble,Wolfgang Schäuble,spenden-affäre,1
Spenden-Schäuble,Wolfgang Schäuble,ehemaliger bundestagspräsident,1
Spenden-Schäuble,Wolfgang Schäuble,spendenanahmen nicht verbucht,1
Spenden-Schäuble,Wolfgang Schäuble,privat,1
Spenden-Schäuble,Wolfgang Schäuble,finanzminister,1
Spenden-Schäuble,Wolfgang Schäuble,affäre,1
Spenden-Schäuble,Wolfgang Schäuble,rücktritt,1
Spenden-Spahn,Jens Spahn,cdu,5
Spenden-Spahn,Jens Spahn,lobbyismus,2
Spenden-Spahn,Jens Spahn,gesundheitsminister,2
Spenden-Spahn,Jens Spahn,spendenaffäre,2
Spenden-Spahn,Jens Spahn,wahlkampf spenden,1
Spenden-Spahn,Jens Spahn,vertrauen,1
Spenden-Spahn,Jens Spahn,transparenz,1
Spenden-Spahn,Jens Spahn,unseriös,1
Spenden-Spahn,Jens Spahn,plump,1
Spenden-Spahn,Jens Spahn,geizig,1
Spenden-Spahn,Jens Spahn,gierig,1
Spenden-Spahn,Jens Spahn,corona,1
Spenden-Spahn,Jens Spahn,spendengala trotz abstandsgebot,1
Spenden-Spahn,Jens Spahn,dinner mit unternehmern,1
Spenden-Spahn,Jens Spahn,gesundheitspolitiker,1
Spenden-Spahn,Jens Spahn,masken-deals,1
Spenden-Spahn,Jens Spahn,korruption,1
Spenden-Spahn,Jens Spahn,geheimnisse,1
Spenden-Spahn,Jens Spahn,demokratiefeindlich,1
Spenden-Spahn,Jens Spahn,früherer gesundheitsminister,1
Spenden-Spahn,Jens Spahn,spendenaffäre in zusammenhang mit überteuerter dinner-einladung,1
Spenden-Spahn,Jens Spahn,ex-gesundheitsminister,1
Spenden-Spahn,Jens Spahn,lobbyist,1
Spenden-Spahn,Jens Spahn,ex-minister,1
Spenden-Spahn,Jens Spahn,brillenträger,1
Spenden-Spahn,Jens Spahn,abendessen bei spendenmarathon und folgende zahlung von spenden an spahn,1
Spenden-Spahn,Jens Spahn,corona-pandemie,1
Spritzen-Spahn,Jens Spahn,cdu,5
Spritzen-Spahn,Jens Spahn,gesundheitsminister,4
Spritzen-Spahn,Jens Spahn,corona,3
Spritzen-Spahn,Jens Spahn,impfung,3
Spritzen-Spahn,Jens Spahn,gesundheitspolitik,2
Spritzen-Spahn,Jens Spahn,corona-pandemie,2
Spritzen-Spahn,Jens Spahn,impfkampagnen,1
Spritzen-Spahn,Jens Spahn,kontroversen,1
Spritzen-Spahn,Jens Spahn,fehlende spritzen,1
Spritzen-Spahn,Jens Spahn,lieferengpässe,1
Spritzen-Spahn,Jens Spahn,impfungen,1
Spritzen-Spahn,Jens Spahn,impfpflicht,1
Spritzen-Spahn,Jens Spahn,maskendeals,1
Spritzen-Spahn,Jens Spahn,corona-impfung,1
Spritzen-Spahn,Jens Spahn,masken,1
Spritzen-Spahn,Jens Spahn,lockdown,1
Spritzen-Spahn,Jens Spahn,früherer gesundheitsminister,1
Spritzen-Spahn,Jens Spahn,impfkampagne der bundesregierung,1
Spritzen-Spahn,Jens Spahn,ehemaliger gesundheitsminister,1
Spritzen-Spahn,Jens Spahn,cdu-mitglied,1
Spritzen-Spahn,Jens Spahn,lobbyist,1
Spritzen-Spahn,Jens Spahn,pandemie,1
Spritzen-Spahn,Jens Spahn,materialmangel,1
Spritzen-Spahn,Jens Spahn,ex-gesundheitsminister,1
Spritzen-Spahn,Jens Spahn,brillenträger,1
Spritzen-Spahn,Jens Spahn,gesundheitsminister während der corona-pandemie,1
Spritzen-Spahn,Jens Spahn,auffrischungsimpfung,1
Spritzen-Spahn,Jens Spahn,bild während booster,1
Spritzen-Spahn,Jens Spahn,impfen,1
Spritzen-Spahn,Jens Spahn,gesundheit,1
Steuer-Hoeneß,Uli Hoeneß,steuerhinterziehung,9
Steuer-Hoeneß,Uli Hoeneß,fc bayern,7
Steuer-Hoeneß,Uli Hoeneß,gefängnis,5
Steuer-Hoeneß,Uli Hoeneß,fußball,2
Steuer-Hoeneß,Uli Hoeneß,millionen,1
Steuer-Hoeneß,Uli Hoeneß,wurst,1
Steuer-Hoeneß,Uli Hoeneß,hinterzog steuern bei finanz-spekulationen und war im gefängnis deswegen,1
Steuer-Hoeneß,Uli Hoeneß,steuerhinterziehungen,1
Steuer-Hoeneß,Uli Hoeneß,geheimnisse,1
Steuer-Hoeneß,Uli Hoeneß,skandale,1
Steuer-Hoeneß,Uli Hoeneß,steuerhinterzieher,1
Steuer-Hoeneß,Uli Hoeneß,bayern,1
Steuer-Hoeneß,Uli Hoeneß,saß im knast wegen steuerhinterziehung,1
Steuer-Hoeneß,Uli Hoeneß,fußballmanager,1
Steuer-Hoeneß,Uli Hoeneß,trainer,1
Steuer-Hoeneß,Uli Hoeneß,viel zu kurze gefängnisstrafe für hoeneß,1
Steuer-Hoeneß,Uli Hoeneß,korruption,1
Steuer-Hoeneß,Uli Hoeneß,knast,1
Steuer-Hoeneß,Uli Hoeneß,bayern münchen,1
Steuer-Hoeneß,Uli Hoeneß,mächtig,1
Steuer-Hoeneß,Uli Hoeneß,kriminell,1
Steuer-Hoeneß,Uli Hoeneß,fußballspieler,1
Steuer-Hoeneß,Uli Hoeneß,gefängnisaufenthalt,1
Steuer-Hoeneß,Uli Hoeneß,keine reue,1
TV-Lauterbach,Karl Lauterbach,gesundheitsminister,3
TV-Lauterbach,Karl Lauterbach,corona,3
TV-Lauterbach,Karl Lauterbach,spd,2
TV-Lauterbach,Karl Lauterbach,graue haare,1
TV-Lauterbach,Karl Lauterbach,alt,1
TV-Lauterbach,Karl Lauterbach,fernsehen,1
TV-Lauterbach,Karl Lauterbach,tritt oft im tv auf,1
TV-Lauterbach,Karl Lauterbach,spricht oft zur öffentlichkeit,1
TV-Lauterbach,Karl Lauterbach,stellt sich im tv dar,1
TV-Lauterbach,Karl Lauterbach,dass er sich ständig im fernsehen aufhält,1
TV-Lauterbach,Karl Lauterbach,wahrscheinlich weil er wegen corona so oft im tv war,1
TV-Lauterbach,Karl Lauterbach,mediziner,1
TV-Lauterbach,Karl Lauterbach,etwas spießiger look,1
TV-Lauterbach,Karl Lauterbach,egozentrisch,1
TV-Lauterbach,Karl Lauterbach,seltsam,1
TV-Lauterbach,Karl Lauterbach,drängt sich in den vordergrund,1
TV-Lauterbach,Karl Lauterbach,braucht beifall,1
TV-Lauterbach,Karl Lauterbach,impfen,1
TV-Lauterbach,Karl Lauterbach,will nur im mittelpunkt stehen,1
TV-Lauterbach,Karl Lauterbach,panikmache,1
TV-Lauterbach,Karl Lauterbach,also also also,1
TV-Lauterbach,Karl Lauterbach,karlchen,1
TV-Lauterbach,Karl Lauterbach,humor,1
TV-Lauterbach,Karl Lauterbach,kein salz,1
TV-Lauterbach,Karl Lauterbach,pandemie,1
TV-Lauterbach,Karl Lauterbach,markus lanz,1
TV-Lauterbach,Karl Lauterbach,viel in talkshows,1
TV-Lauterbach,Karl Lauterbach,spricht viel in öffentlichen sendungen,1
TV-Lauterbach,Karl Lauterbach,minister,1
TV-Lauterbach,Karl Lauterbach,gesundheit,1
TV-Lauterbach,Karl Lauterbach,pflegemangel,1
Talkshow-Habeck,Robert Habeck,lanz,2
Talkshow-Habeck,Robert Habeck,labert immer im tv,1
Talkshow-Habeck,Robert Habeck,ahnungslos,1
Talkshow-Habeck,Robert Habeck,dummkopf,1
Talkshow-Habeck,Robert Habeck,war in vielen talkshows,1
Talkshow-Habeck,Robert Habeck,hat eine gute art zu reden,1
Talkshow-Habeck,Robert Habeck,philosoph,1
Talkshow-Habeck,Robert Habeck,grüner politiker,1
Talkshow-Habeck,Robert Habeck,wärmepumpe,1
Talkshow-Habeck,Robert Habeck,kinderbücher,1
Talkshow-Habeck,Robert Habeck,durch häufiges auftreten in talkshows im öffentlich-rechtlichen entstanden,1
Talkshow-Habeck,Robert Habeck,grünen,1
Talkshow-Habeck,Robert Habeck,wirtschaftsminister,1
Talkshow-Habeck,Robert Habeck,tv,1
Talkshow-Habeck,Robert Habeck,lügen,1
Talkshow-Habeck,Robert Habeck,viele talkshows,1
Talkshow-Habeck,Robert Habeck,grüne,1
Talkshow-Habeck,Robert Habeck,insolvenz,1
Talkshow-Habeck,Robert Habeck,grünen-politker,1
Talkshow-Habeck,Robert Habeck,ständige talkshow-besuche,1
Talkshow-Habeck,Robert Habeck,politiker,1
Talkshow-Habeck,Robert Habeck,nimmt an vielen talkshows teil,1
Talkshow-Habeck,Robert Habeck,macht videos auf tiktok und instagram,1
Talkshow-Habeck,Robert Habeck,dass habeck in vielen talkshows unterwegs war und stellenweise dort zu viel geredet hat,1
Talkshow-Habeck,Robert Habeck,uninformiert,1
Talkshow-Habeck,Robert Habeck,schwätzer,1
Talkshow-Habeck,Robert Habeck,maischberger,1
Talkshow-Habeck,Robert Habeck,eloquent,1
Talkshow-Habeck,Robert Habeck,rednerisch,1
Talkshow-Habeck,Robert Habeck,fernsehen,1
Talkshow-Habeck,Robert Habeck,wirtschaft,1
Talkshow-Lauterbach,Karl Lauterbach,corona,2
Talkshow-Lauterbach,Karl Lauterbach,minister,2
Talkshow-Lauterbach,Karl Lauterbach,spd,2
Talkshow-Lauterbach,Karl Lauterbach,häufige auftritte in talkshows,2
Talkshow-Lauterbach,Karl Lauterbach,ard,1
Talkshow-Lauterbach,Karl Lauterbach,zdf,1
Talkshow-Lauterbach,Karl Lauterbach,zeitverschwendung,1
Talkshow-Lauterbach,Karl Lauterbach,politiker,1
Talkshow-Lauterbach,Karl Lauterbach,mediziner,1
Talkshow-Lauterbach,Karl Lauterbach,gesundheitsminister,1
Talkshow-Lauterbach,Karl Lauterbach,covid,1
Talkshow-Lauterbach,Karl Lauterbach,angststörung,1
Talkshow-Lauterbach,Karl Lauterbach,hysterie,1
Talkshow-Lauterbach,Karl Lauterbach,maßnahmen,1
Talkshow-Lauterbach,Karl Lauterbach,masken,1
Talkshow-Lauterbach,Karl Lauterbach,mediapräsent,1
Talkshow-Lauterbach,Karl Lauterbach,gesundheitsexperte,1
Talkshow-Lauterbach,Karl Lauterbach,öffentliche kommunikation,1
Talkshow-Lauterbach,Karl Lauterbach,talkshow-könig,1
Talkshow-Lauterbach,Karl Lauterbach,pandemie,1
Talkshow-Lauterbach,Karl Lauterbach,hart aber fair,1
Talkshow-Lauterbach,Karl Lauterbach,social media,1
Talkshow-Lauterbach,Karl Lauterbach,omnipräsenz,1
Terror-Bush,George Bush,9/11,4
Terror-Bush,George Bush,usa,3
Terror-Bush,George Bush,krieg,3
Terror-Bush,George Bush,war against terror,2
Terror-Bush,George Bush,irak,2
Terror-Bush,George Bush,11. september,2
Terror-Bush,George Bush,kriegstreiber,2
Terror-Bush,George Bush,terrorismus,2
Terror-Bush,George Bush,präsident,2
Terror-Bush,George Bush,republikaner,2
Terror-Bush,George Bush,"""war on terror""",2
Terror-Bush,George Bush,bin laden,1
Terror-Bush,George Bush,afghanistan,1
Terror-Bush,George Bush,guantamano,1
Terror-Bush,George Bush,vorgehen gegen islamisierung,1
Terror-Bush,George Bush,golfkrieg,1
Terror-Bush,George Bush,kriegsverbrecher,1
Terror-Bush,George Bush,irakkrieg,1
Terror-Bush,George Bush,texas-typ,1
Terror-Bush,George Bush,ehemaliger präsident,1
Terror-Bush,George Bush,terroranschlag,1
Terror-Bush,George Bush,afghanistankrieg,1
Terror-Bush,George Bush,world trade center,1
Terror-Bush,George Bush,terror,1
Terror-Bush,George Bush,guantanamo bay,1
Terror-Bush,George Bush,unmenschlich,1
Terror-Bush,George Bush,anschlag vom 11. september 2001,1
Terror-Bush,George Bush,invasion in afghanistan,1
Terror-Bush,George Bush,invasion in irak,1
Terror-Bush,George Bush,anschläge,1
Terror-Bush,George Bush,konflikt,1
Terror-Bush,George Bush,us-präsident,1
Terror-Bush,George Bush,9.november,1
Terror-Bush,George Bush,twin towers,1
Terror-Thomas,Thomas De Maizière,minister,2
Terror-Thomas,Thomas De Maizière,ist nervig,1
Terror-Thomas,Thomas De Maizière,schwierig mit ihm umzugehen,1
Terror-Thomas,Thomas De Maizière,cdu-politiker,1
Terror-Thomas,Thomas De Maizière,sieht immer so ein bisschen nach tod aus,1
Terror-Thomas,Thomas De Maizière,weil er innenminister war,1
Terror-Thomas,Thomas De Maizière,hat hart durch gegriffen,1
Terror-Thomas,Thomas De Maizière,"""würde sie verunsichern""",1
Terror-Thomas,Thomas De Maizière,absage hannover,1
Terror-Thomas,Thomas De Maizière,ehemals zuständig für bundeswehr,1
Terror-Thomas,Thomas De Maizière,terrorabwehr,1
Terror-Thomas,Thomas De Maizière,wiedervereinigung,1
Terror-Thomas,Thomas De Maizière,technokrat,1
Terror-Thomas,Thomas De Maizière,cdu,1
Terror-Thomas,Thomas De Maizière,bundestag,1
Terror-Thomas,Thomas De Maizière,vernunft,1
Terror-Thomas,Thomas De Maizière,innenminister,1
Terror-Thomas,Thomas De Maizière,verschärfungsgesetz gegen terror,1
Thermo-Lindner,Christian Lindner,fdp,5
Thermo-Lindner,Christian Lindner,finanzminister,2
Thermo-Lindner,Christian Lindner,fdp-politiker,1
Thermo-Lindner,Christian Lindner,auf wirtschaft fokussiert,1
Thermo-Lindner,Christian Lindner,wahlkampf,1
Thermo-Lindner,Christian Lindner,thermomix,1
Thermo-Lindner,Christian Lindner,sylt,1
Thermo-Lindner,Christian Lindner,hochzeit,1
Thermo-Lindner,Christian Lindner,aktienguru,1
Thermo-Lindner,Christian Lindner,anti-wärmepumpen-kampagne,1
Thermo-Lindner,Christian Lindner,lobby,1
Thermo-Lindner,Christian Lindner,korruption,1
Thermo-Lindner,Christian Lindner,kleptokratie,1
Thermo-Lindner,Christian Lindner,steuern,1
Thermo-Lindner,Christian Lindner,geld,1
Thermo-Lindner,Christian Lindner,schwätzer,1
Thermo-Lindner,Christian Lindner,immer dagegen,1
Thermo-Lindner,Christian Lindner,ampel-verhinderer,1
Thermo-Lindner,Christian Lindner,nervensäge,1
Thermo-Lindner,Christian Lindner,störfaktor,1
Toblerone-Meuthen,Jörg Meuthen,rechts,2
Toblerone-Meuthen,Jörg Meuthen,afd,2
Toblerone-Meuthen,Jörg Meuthen,boykottierung,1
Toblerone-Meuthen,Jörg Meuthen,rassistisch,1
Toblerone-Meuthen,Jörg Meuthen,islamisierung,1
Toblerone-Meuthen,Jörg Meuthen,alternative für deutschland,1
Toblerone-Meuthen,Jörg Meuthen,narzisst,1
Toblerone-Meuthen,Jörg Meuthen,undemokratisch,1
Toblerone-Meuthen,Jörg Meuthen,aufwieglerisch,1
Toblerone-Meuthen,Jörg Meuthen,national,1
Toblerone-Meuthen,Jörg Meuthen,menschenfeind,1
Toblerone-Meuthen,Jörg Meuthen,neoliberal,1
Toblerone-Meuthen,Jörg Meuthen,hetzer,1
Toblerone-Meuthen,Jörg Meuthen,vorsitzender,1
Tore-Klose,Miroslav Klose,fußball,3
Tore-Klose,Miroslav Klose,weltmeisterschaft,3
Tore-Klose,Miroslav Klose,fußballlegende,2
Tore-Klose,Miroslav Klose,nationalmannschaft,2
Tore-Klose,Miroslav Klose,wm,1
Tore-Klose,Miroslav Klose,deutschland,1
Tore-Klose,Miroslav Klose,maschine,1
Tore-Klose,Miroslav Klose,rekordtorschütze,1
Tore-Klose,Miroslav Klose,tore,1
Tore-Klose,Miroslav Klose,werder bremen,1
Tore-Klose,Miroslav Klose,wichtiger spieler,1
Tore-Klose,Miroslav Klose,dfb,1
Tore-Klose,Miroslav Klose,bayern,1
Tore-Klose,Miroslav Klose,torschütze,1
Tore-Klose,Miroslav Klose,torjäger,1
Tore-Klose,Miroslav Klose,treffsicherheit,1
Tore-Klose,Miroslav Klose,bayern münchen,1
Tore-Klose,Miroslav Klose,weltmeisterschaften,1
Tore-Klose,Miroslav Klose,weil er bei der wm und em und in der bundesliga viele tore schießt,1
Tore-Klose,Miroslav Klose,viele tore,1
Tore-Messi,Lionel Messi,barcelona,3
Tore-Messi,Lionel Messi,fußball,2
Tore-Messi,Lionel Messi,fußballlegende,2
Tore-Messi,Lionel Messi,torjäger,2
Tore-Messi,Lionel Messi,fußballer,2
Tore-Messi,Lionel Messi,ballon d'or,1
Tore-Messi,Lionel Messi,erfolg,1
Tore-Messi,Lionel Messi,weltmeisterschaft,1
Tore-Messi,Lionel Messi,tore-rekord,1
Tore-Messi,Lionel Messi,tore,1
Tore-Messi,Lionel Messi,weltfußballer,1
Tore-Messi,Lionel Messi,reichtum,1
Tore-Messi,Lionel Messi,weltmeister,1
Tore-Messi,Lionel Messi,argentinien,1
Tore-Messi,Lionel Messi,barca,1
Tore-Messi,Lionel Messi,psg,1
Tore-Messi,Lionel Messi,legende,1
Tore-Messi,Lionel Messi,außergewöhnliche fähigkeiten,1
Tore-Messi,Lionel Messi,sportliche brillianz,1
Tore-Messi,Lionel Messi,talent,1
Tore-Messi,Lionel Messi,argentina,1
Tore-Messi,Lionel Messi,miami,1
Tore-Messi,Lionel Messi,schießt viele tore,1
Tore-Messi,Lionel Messi,erfolgreich,1
Tore-Messi,Lionel Messi,rekordhalter für die meisten tore in seiner fußballkarriere,1
Tore-Messi,Lionel Messi,ausnahmetalent im bereich des torschusses,1
Tore-Messi,Lionel Messi,bekannt für seine fähigkeit tore aus verschiedenen positionen und situationen zu erzielen,1
Tore-Messi,Lionel Messi,eine legende im weltfußball die für ihre außergewöhnliche torgefährlichkeit bekannt ist,1
Tore-Messi,Lionel Messi,häufige erwähnung in diskussionen über die besten torschützen aller zeiten,1
Tore-Messi,Lionel Messi,fußballspieler,1
Tore-Messi,Lionel Messi,stürmer,1
Tore-Messi,Lionel Messi,672 tore in 778 spielen,1
Tore-Poldi,Lukas Podolski,fußball,2
Tore-Poldi,Lukas Podolski,fußballspieler,2
Tore-Poldi,Lukas Podolski,hat viele tore geschossen,2
Tore-Poldi,Lukas Podolski,poldi schießt tore,1
Tore-Poldi,Lukas Podolski,dönerlukas,1
Tore-Poldi,Lukas Podolski,wm,1
Tore-Poldi,Lukas Podolski,sieg,1
Tore-Poldi,Lukas Podolski,jubeln,1
Tore-Poldi,Lukas Podolski,fc bayern,1
Tore-Poldi,Lukas Podolski,torschütze,1
Tore-Poldi,Lukas Podolski,sport,1
Tore-Poldi,Lukas Podolski,trifft das tor immer,1
Tore-Poldi,Lukas Podolski,hat eine gute dönerkette in köln,1
Tore-Poldi,Lukas Podolski,torjäger,1
Tore-Poldi,Lukas Podolski,gute performance,1
Tore-Poldi,Lukas Podolski,spieler,1
Tore-Poldi,Lukas Podolski,köln,1
Tore-Poldi,Lukas Podolski,sommermärchen,1
Tore-Poldi,Lukas Podolski,bayern,1
Tore-Poldi,Lukas Podolski,sportlich,1
Tore-Poldi,Lukas Podolski,erfolgreich,1
Turnschuh-Fischer,Joschka Fischer,vereidigung,3
Turnschuh-Fischer,Joschka Fischer,grüne,2
Turnschuh-Fischer,Joschka Fischer,außenminister,2
Turnschuh-Fischer,Joschka Fischer,ex-außenminister,2
Turnschuh-Fischer,Joschka Fischer,turnschuhe,2
Turnschuh-Fischer,Joschka Fischer,aktivismus,1
Turnschuh-Fischer,Joschka Fischer,bodenständig,1
Turnschuh-Fischer,Joschka Fischer,umweltbewegung,1
Turnschuh-Fischer,Joschka Fischer,friedensbewegung,1
Turnschuh-Fischer,Joschka Fischer,original,1
Turnschuh-Fischer,Joschka Fischer,landtag,1
Turnschuh-Fischer,Joschka Fischer,gemäßigt,1
Turnschuh-Fischer,Joschka Fischer,diät,1
Turnschuh-Fischer,Joschka Fischer,erster politiker in turnschuhen,1
Turnschuh-Fischer,Joschka Fischer,umweltminister,1
Turnschuh-Fischer,Joschka Fischer,foto,1
Turnschuh-Fischer,Joschka Fischer,turnschuhe und anzug,1
Turnschuh-Fischer,Joschka Fischer,grün,1
Turnschuh-Fischer,Joschka Fischer,agenda,1
Turnschuh-Fischer,Joschka Fischer,hat früher turnschuhe im bundestag getragen,1
Turnschuh-Fischer,Joschka Fischer,sehr früher,1
Turnschuh-Fischer,Joschka Fischer,grünen-gründungsmitglied,1
Turnschuh-Fischer,Joschka Fischer,sportlich,1
Turnschuh-Fischer,Joschka Fischer,jogger,1
Turnschuh-Fischer,Joschka Fischer,außenminister unter schröder,1
Turnschuh-Fischer,Joschka Fischer,grünenpolitiker,1
Turnschuh-Fischer,Joschka Fischer,kleiderordnung bundestag,1
Turnschuh-Fischer,Joschka Fischer,kam in turnschuhen,1
Turnschuh-Fischer,Joschka Fischer,protest,1
Turnschuh-Fischer,Joschka Fischer,grünen-politiker,1
Turnschuh-Fischer,Joschka Fischer,früher radikal und gewalttätig,1
Turnschuh-Fischer,Joschka Fischer,turnschuhliebhaber,1
Turnschuh-Fischer,Joschka Fischer,bundestag,1
Turnschuh-Fischer,Joschka Fischer,sonnenblumen,1
Turnschuh-Fischer,Joschka Fischer,grüner,1
Turnschuh-Fischer,Joschka Fischer,turnschuhträger in früheren zeiten,1
Turnschuh-Fischer,Joschka Fischer,ehemaliger grünen-politiker der bei vereidigung tunschuhe getragen hat,1
Turnschuh-Fischer,Joschka Fischer,legendär,1
Turnschuh-Fischer,Joschka Fischer,lässig,1
Turnschuh-Fischer,Joschka Fischer,die grünen,1
Turnschuh-Fischer,Joschka Fischer,regierungsbeteiligung,1
Turnschuh-Fischer,Joschka Fischer,outfit,1
Turnschuh-Fischer,Joschka Fischer,leger,1
Tönnies-Laschet,Armin Laschet,cdu,4
Tönnies-Laschet,Armin Laschet,kanzlerkandidat,2
